"","fips","averageDispensing","averageDeaths","state","county","region","Population","quadrant","classification","lat","lng"
"902",20039,128.157142857143,7.53599,"Kansas","Decatur County, KS","Midwest",2776,"moreLess","Noncore",39.7847,-100.4599
"903",20041,59.7285714285714,8.73963625,"Kansas","Dickinson County, KS","Midwest",18266,"lessLess","Noncore",38.8665,-97.1527
"904",20043,NA,8.33507375,"Kansas","Doniphan County, KS","Midwest",7496,NA,"Noncore",39.7881,-95.1468
"905",20045,77.4,11.62734375,"Kansas","Douglas County, KS","Midwest",122530,"lessLess","Small Metro",38.8847,-95.2926
"906",20047,NA,8.040055,"Kansas","Edwards County, KS","Midwest",2750,NA,"Noncore",37.8876,-99.3121
"907",20049,NA,18.8102875,"Kansas","Elk County, KS","Midwest",2507,NA,"Noncore",37.4537,-96.2441
"908",20051,133.528571428571,6.700785,"Kansas","Ellis County, KS","Midwest",28671,"moreLess","Micropolitan",38.9147,-99.3173
"909",20053,76.2333333333333,10.36151125,"Kansas","Ellsworth County, KS","Midwest",6034,"lessLess","Noncore",38.6966,-98.2048
"910",20055,81.3714285714286,8.4593925,"Kansas","Finney County, KS","Midwest",35917,"lessLess","Micropolitan",38.0443,-100.737
"911",20057,95.4714285714286,5.99455875,"Kansas","Ford County, KS","Midwest",33094,"moreLess","Micropolitan",37.6917,-99.888
"912",20059,118.642857142857,13.77440625,"Kansas","Franklin County, KS","Midwest",25703,"moreLess","Micropolitan",38.5645,-95.2859
"913",20061,64.6714285714286,11.467745,"Kansas","Geary County, KS","Midwest",32218,"lessLess","Micropolitan",39.0024,-96.7525
"914",20063,NA,6.52498125,"Kansas","Gove County, KS","Midwest",2621,NA,"Noncore",38.9161,-100.483
"915",20065,159,7.2195975,"Kansas","Graham County, KS","Midwest",2389,"moreLess","Noncore",39.3497,-99.8832
"916",20067,NA,4.76679125,"Kansas","Grant County, KS","Midwest",7077,NA,"Noncore",37.5623,-101.308
"917",20069,18.9714285714286,5.98987,"Kansas","Gray County, KS","Midwest",5954,"lessLess","Noncore",37.7382,-100.4379
"918",20071,188.4,10.60764125,"Kansas","Greeley County, KS","Midwest",1196,"moreLess","Noncore",38.4806,-101.806
"919",20073,NA,18.3680575,"Kansas","Greenwood County, KS","Midwest",5868,NA,"Noncore",37.8778,-96.2326
"920",20075,73.3142857142857,12.24677,"Kansas","Hamilton County, KS","Midwest",2425,"lessLess","Noncore",37.9991,-101.7912
"921",20077,49.7,15.74800625,"Kansas","Harper County, KS","Midwest",5336,"lessMore","Noncore",37.1916,-98.0755
"922",20079,95.2285714285714,11.40325375,"Kansas","Harvey County, KS","Midwest",34291,"moreLess","Medium Metro",38.0432,-97.4272
"923",20081,NA,6.0330575,"Kansas","Haskell County, KS","Midwest",3923,NA,"Noncore",37.5622,-100.8712
"924",20083,NA,6.24321,"Kansas","Hodgeman County, KS","Midwest",1779,NA,"Noncore",38.0875,-99.8979
"925",20085,43.9142857142857,8.85867,"Kansas","Jackson County, KS","Midwest",13171,"lessLess","Noncore",39.4168,-95.7937
"926",20087,12.8428571428571,10.74071375,"Kansas","Jefferson County, KS","Midwest",19032,"lessLess","Noncore",39.2358,-95.3834
"927",20089,NA,6.64754875,"Kansas","Jewell County, KS","Midwest",2833,NA,"Noncore",39.7847,-98.2183
"928",20091,77.6,9.95726625,"Kansas","Johnson County, KS","Midwest",607220,"lessLess","Large Fringe Metro",38.8838,-94.8223
"929",20093,55.4857142857143,6.1783575,"Kansas","Kearny County, KS","Midwest",3745,"lessLess","Noncore",38.0003,-101.3199
"930",20095,1.5,13.86578875,"Kansas","Kingman County, KS","Midwest",6974,"lessLess","Noncore",37.5589,-98.1363
"931",20097,NA,8.682975,"Kansas","Kiowa County, KS","Midwest",2456,NA,"Noncore",37.5582,-99.2861
"932",20099,98.9142857142857,16.6677425,"Kansas","Labette County, KS","Midwest",19586,"moreMore","Micropolitan",37.1913,-95.2976
"933",20101,NA,6.01332125,"Kansas","Lane County, KS","Midwest",1518,NA,"Noncore",38.4813,-100.4664
"934",20103,52.6142857142857,14.93020625,"Kansas","Leavenworth County, KS","Midwest",82246,"lessMore","Large Fringe Metro",39.1993,-95.038
"935",20105,NA,7.36095125,"Kansas","Lincoln County, KS","Midwest",2986,NA,"Noncore",39.0453,-98.2077
"936",20107,NA,17.4037475,"Kansas","Linn County, KS","Midwest",9654,NA,"Noncore",38.2123,-94.843
"937",20109,68.7142857142857,9.64070625,"Kansas","Logan County, KS","Midwest",2732,"lessLess","Noncore",38.9173,-101.1484
"938",20111,78.1571428571429,8.48293875,"Kansas","Lyon County, KS","Midwest",33045,"lessLess","Micropolitan",38.4562,-96.1526
"939",20113,74.8142857142857,8.61106,"Kansas","McPherson County, KS","Midwest",28448,"lessLess","Micropolitan",38.3917,-97.648
"940",20115,26.5285714285714,9.3595175,"Kansas","Marion County, KS","Midwest",11652,"lessLess","Noncore",38.3589,-97.0969
"941",20117,21.4571428571429,6.8588525,"Kansas","Marshall County, KS","Midwest",9652,"lessLess","Noncore",39.7836,-96.5229
"942",20119,NA,7.760095,"Kansas","Meade County, KS","Midwest",4029,NA,"Noncore",37.2382,-100.3662
"943",20121,19.6571428571429,14.179515,"Kansas","Miami County, KS","Midwest",34334,"lessLess","Large Fringe Metro",38.5635,-94.8381
"944",20123,26.4,5.737295,"Kansas","Mitchell County, KS","Midwest",5879,"lessLess","Noncore",39.3933,-98.2094
"945",20125,111.857142857143,17.30777625,"Kansas","Montgomery County, KS","Midwest",31502,"moreMore","Micropolitan",37.1925,-95.7429
"946",20127,NA,8.28002375,"Kansas","Morris County, KS","Midwest",5559,NA,"Noncore",38.6874,-96.6499
"947",20129,217.457142857143,11.6785925,"Kansas","Morton County, KS","Midwest",2538,"moreLess","Noncore",37.1914,-101.7992
"948",20131,25.7428571428571,6.304125,"Kansas","Nemaha County, KS","Midwest",10121,"lessLess","Noncore",39.7834,-96.0141
"949",20133,60.6,14.98820125,"Kansas","Neosho County, KS","Midwest",15929,"lessMore","Noncore",37.5585,-95.3068
"950",20135,NA,7.2109475,"Kansas","Ness County, KS","Midwest",2768,NA,"Noncore",38.4794,-99.9162
"951",20137,66.6428571428571,7.58103,"Kansas","Norton County, KS","Midwest",5328,"lessLess","Noncore",39.7844,-99.9035
"952",20139,NA,14.688085,"Kansas","Osage County, KS","Midwest",15770,NA,"Noncore",38.6523,-95.7269
"953",20141,137.914285714286,9.99699875,"Kansas","Osborne County, KS","Midwest",3439,"moreLess","Noncore",39.3503,-98.7679
"954",20143,NA,6.88917125,"Kansas","Ottawa County, KS","Midwest",5712,NA,"Noncore",39.1325,-97.6502
"955",20145,41.9142857142857,9.01094375,"Kansas","Pawnee County, KS","Midwest",6366,"lessLess","Noncore",38.1813,-99.2367
"956",20147,NA,5.47260125,"Kansas","Phillips County, KS","Midwest",5181,NA,"Noncore",39.7846,-99.347
"957",20149,22.8,8.5073925,"Kansas","Pottawatomie County, KS","Midwest",24722,"lessLess","Micropolitan",39.379,-96.3424
"958",20151,186.685714285714,11.35586375,"Kansas","Pratt County, KS","Midwest",9127,"moreLess","Noncore",37.6477,-98.7396
"959",20153,NA,7.13291,"Kansas","Rawlins County, KS","Midwest",2511,NA,"Noncore",39.7852,-101.0765
"960",20155,100.042857142857,16.3008975,"Kansas","Reno County, KS","Midwest",61793,"moreMore","Micropolitan",37.953,-98.086
"961",20157,120.757142857143,7.0794575,"Kansas","Republic County, KS","Midwest",4536,"moreLess","Noncore",39.8278,-97.6506
"962",20159,34.8857142857143,10.57115375,"Kansas","Rice County, KS","Midwest",9362,"lessLess","Noncore",38.3472,-98.201
"963",20161,72.7,6.98579375,"Kansas","Riley County, KS","Midwest",73202,"lessLess","Micropolitan",39.2966,-96.7352
"964",20163,NA,8.01119375,"Kansas","Rooks County, KS","Midwest",4827,NA,"Noncore",39.3502,-99.325
"965",20165,56.5428571428571,8.6916375,"Kansas","Rush County, KS","Midwest",2947,"lessLess","Noncore",38.5231,-99.3092
"966",20167,NA,10.0746025,"Kansas","Russell County, KS","Midwest",6804,NA,"Noncore",38.9148,-98.7624
"967",20169,145.471428571429,15.93627,"Kansas","Saline County, KS","Midwest",53926,"moreMore","Micropolitan",38.7838,-97.65
"968",20171,111.771428571429,6.90508625,"Kansas","Scott County, KS","Midwest",4790,"moreLess","Noncore",38.4822,-100.9069
"969",20173,110.571428571429,18.6976975,"Kansas","Sedgwick County, KS","Midwest",519907,"moreMore","Medium Metro",37.6848,-97.461
"970",20175,130.657142857143,7.59229375,"Kansas","Seward County, KS","Midwest",21038,"moreLess","Micropolitan",37.1933,-100.8513
"971",20177,117.014285714286,16.42442875,"Kansas","Shawnee County, KS","Midwest",175999,"moreMore","Small Metro",39.0415,-95.7565
"972",20179,59.9571428571429,6.5173125,"Kansas","Sheridan County, KS","Midwest",2520,"lessLess","Noncore",39.3503,-100.4418
"973",20181,95.7428571428571,9.63728875,"Kansas","Sherman County, KS","Midwest",5777,"moreLess","Noncore",39.3514,-101.72
"974",20183,136.728571428571,8.094275,"Kansas","Smith County, KS","Midwest",3544,"moreLess","Noncore",39.7852,-98.7855
"975",20185,NA,8.81099875,"Kansas","Stafford County, KS","Midwest",4046,NA,"Noncore",38.031,-98.7174
"976",20187,NA,9.0396575,"Kansas","Stanton County, KS","Midwest",1969,NA,"Noncore",37.563,-101.7842
"977",20189,51.6,6.7687425,"Kansas","Stevens County, KS","Midwest",5388,"lessLess","Noncore",37.1923,-101.3121
"978",20191,83.3714285714286,16.25712625,"Kansas","Sumner County, KS","Midwest",22578,"moreMore","Noncore",37.2373,-97.4765
"979",20193,121.157142857143,8.2894325,"Kansas","Thomas County, KS","Midwest",7702,"moreLess","Noncore",39.3509,-101.0556
"980",20195,123.5,7.259825,"Kansas","Trego County, KS","Midwest",2758,"moreLess","Noncore",38.9143,-99.8728
"981",20197,NA,9.08175125,"Kansas","Wabaunsee County, KS","Midwest",6906,NA,"Noncore",38.9533,-96.205
"982",20199,13.5,8.0559,"Kansas","Wallace County, KS","Midwest",1536,"lessLess","Noncore",38.9167,-101.7636
"983",20201,15.2,6.29268875,"Kansas","Washington County, KS","Midwest",5427,"lessLess","Noncore",39.7842,-97.0875
"984",20203,NA,7.63076375,"Kansas","Wichita County, KS","Midwest",2074,NA,"Noncore",38.4821,-101.3474
"985",20205,111.642857142857,19.54072,"Kansas","Wilson County, KS","Midwest",8362,"moreMore","Noncore",37.5593,-95.7434
"986",20207,NA,18.3246475,"Kansas","Woodson County, KS","Midwest",3015,NA,"Noncore",37.8867,-95.7401
"987",20209,73.7285714285714,13.16863125,"Kansas","Wyandotte County, KS","Midwest",165265,"lessLess","Large Central Metro",39.1146,-94.7646
"988",21001,111.957142857143,19.56101125,"Kentucky","Adair County, KY","Southeast",19555,"moreMore","Noncore",37.1042,-85.2806
"989",21003,92.5428571428571,21.80275125,"Kentucky","Allen County, KY","Southeast",21303,"moreMore","Noncore",36.7513,-86.1904
"990",21005,101.928571428571,31.80164125,"Kentucky","Anderson County, KY","Southeast",22833,"moreMore","Noncore",38.0039,-84.991
"991",21007,127.571428571429,18.22015125,"Kentucky","Ballard County, KY","Southeast",7769,"moreMore","Noncore",37.0585,-88.9995
"992",21009,122.285714285714,15.25508375,"Kentucky","Barren County, KY","Southeast",44300,"moreMore","Micropolitan",36.9656,-85.9337
"993",21011,30.68,36.366065,"Kentucky","Bath County, KY","Southeast",12481,"lessMore","Noncore",38.145,-83.7427
"994",21013,352.4,58.83665625,"Kentucky","Bell County, KY","Southeast",25482,"moreMore","Micropolitan",36.7306,-83.6741
"995",21015,133.7,33.4741275,"Kentucky","Boone County, KY","Southeast",135396,"moreMore","Large Fringe Metro",38.9699,-84.7278
"996",21017,115.042857142857,33.8286725,"Kentucky","Bourbon County, KY","Southeast",19901,"moreMore","Medium Metro",38.2067,-84.2171
"997",21019,185.871428571429,50.22769875,"Kentucky","Boyd County, KY","Southeast",46516,"moreMore","Medium Metro",38.3596,-82.6878
"998",21021,178.228571428571,25.66161125,"Kentucky","Boyle County, KY","Southeast",30367,"moreMore","Micropolitan",37.6244,-84.8668
"999",21023,10.8,27.41182875,"Kentucky","Bracken County, KY","Southeast",8286,"lessMore","Noncore",38.6888,-84.0901
"1000",21025,209.028571428571,47.90740625,"Kentucky","Breathitt County, KY","Southeast",12550,"moreMore","Noncore",37.5216,-83.3241
"1001",21027,60.7285714285714,16.60056625,"Kentucky","Breckinridge County, KY","Southeast",20537,"lessMore","Noncore",37.7734,-86.4293
"1002",21029,87.0857142857143,29.5510375,"Kentucky","Bullitt County, KY","Southeast",82182,"moreMore","Medium Metro",37.9701,-85.6958
"1003",21031,169.814285714286,21.71948875,"Kentucky","Butler County, KY","Southeast",12703,"moreMore","Noncore",37.2073,-86.6816
"1004",21033,153.728571428571,18.41515125,"Kentucky","Caldwell County, KY","Southeast",12687,"moreMore","Noncore",37.1454,-87.8679
"1005",21035,126.028571428571,15.0181375,"Kentucky","Calloway County, KY","Southeast",39300,"moreMore","Micropolitan",36.621,-88.2723
"1006",21037,121.314285714286,53.33729125,"Kentucky","Campbell County, KY","Southeast",94020,"moreMore","Large Fringe Metro",38.9465,-84.3795
"1007",21039,62.8142857142857,10.7878175,"Kentucky","Carlisle County, KY","Southeast",4692,"lessLess","Noncore",36.8532,-88.971
"1008",21041,184.385714285714,37.2125825,"Kentucky","Carroll County, KY","Southeast",10730,"moreMore","Noncore",38.6678,-85.1236
"1009",21043,125.385714285714,41.31645875,"Kentucky","Carter County, KY","Southeast",26542,"moreMore","Medium Metro",38.3182,-83.0495
"1010",21045,72.7285714285714,27.654675,"Kentucky","Casey County, KY","Southeast",16066,"lessMore","Noncore",37.3223,-84.9283
"1011",21047,84.7857142857143,12.36955875,"Kentucky","Christian County, KY","Southeast",71478,"moreLess","Small Metro",36.8942,-87.4904
"1012",21049,166.771428571429,46.874235,"Kentucky","Clark County, KY","Southeast",36463,"moreMore","Medium Metro",37.9708,-84.1474
"1013",21051,272.271428571429,37.9934425,"Kentucky","Clay County, KY","Southeast",19631,"moreMore","Noncore",37.1597,-83.7146
"1014",21053,108.333333333333,50.84713375,"Kentucky","Clinton County, KY","Southeast",10110,"moreMore","Noncore",36.7274,-85.1362
"1015",21055,198.114285714286,19.11781625,"Kentucky","Crittenden County, KY","Southeast",8847,"moreMore","Noncore",37.3527,-88.0972
"1016",21057,232.028571428571,28.639605,"Kentucky","Cumberland County, KY","Southeast",6523,"moreMore","Noncore",36.7866,-85.3885
"1017",21059,135.8,16.65699375,"Kentucky","Daviess County, KY","Southeast",101978,"moreMore","Small Metro",37.7318,-87.0873
"1018",21061,75.1428571428571,18.383675,"Kentucky","Edmonson County, KY","Southeast",12235,"lessMore","Noncore",37.2088,-86.2384
"1019",21063,NA,35.534755,"Kentucky","Elliott County, KY","Southeast",7372,NA,"Noncore",38.1179,-83.0976
"1020",21065,158.928571428571,55.9762225,"Kentucky","Estill County, KY","Southeast",14109,"moreMore","Noncore",37.6924,-83.9643
"1021",21067,99.0571428571428,33.78401375,"Kentucky","Fayette County, KY","Southeast",324735,"moreMore","Medium Metro",38.0423,-84.4587
"1022",21069,135.142857142857,26.31272875,"Kentucky","Fleming County, KY","Southeast",14603,"moreMore","Noncore",38.3701,-83.6967
"1023",21071,350.214285714286,51.73261375,"Kentucky","Floyd County, KY","Southeast",34974,"moreMore","Noncore",37.5571,-82.7457
"1024",21073,130.914285714286,29.09502625,"Kentucky","Franklin County, KY","Southeast",51118,"moreMore","Micropolitan",38.2392,-84.877
"1025",21075,182.014285714286,11.41103,"Kentucky","Fulton County, KY","Southeast",5952,"moreLess","Noncore",36.554,-89.1873
"1026",21077,38.6,50.7644125,"Kentucky","Gallatin County, KY","Southeast",8779,"lessMore","Large Fringe Metro",38.7569,-84.8593
"1027",21079,70.0857142857143,29.45988875,"Kentucky","Garrard County, KY","Southeast",17719,"lessMore","Noncore",37.6396,-84.5377
"1028",21081,158.528571428571,46.86153875,"Kentucky","Grant County, KY","Southeast",25387,"moreMore","Large Fringe Metro",38.6488,-84.6246
"1029",21083,114.485714285714,14.474405,"Kentucky","Graves County, KY","Southeast",36818,"moreLess","Noncore",36.7231,-88.6512
"1030",21085,129.3,28.8409725,"Kentucky","Grayson County, KY","Southeast",26480,"moreMore","Noncore",37.4608,-86.3439
"1031",21087,121.4,14.08506875,"Kentucky","Green County, KY","Southeast",10995,"moreLess","Noncore",37.264,-85.5531
"1032",21089,129.414285714286,42.67603375,"Kentucky","Greenup County, KY","Southeast",34865,"moreMore","Medium Metro",38.5457,-82.9223
"1033",21091,NA,14.71737,"Kentucky","Hancock County, KY","Southeast",8742,NA,"Noncore",37.8415,-86.7779
"1034",21093,100.371428571429,18.2498375,"Kentucky","Hardin County, KY","Southeast",111309,"moreMore","Micropolitan",37.6979,-85.9634
"1035",21095,165.528571428571,42.05309125,"Kentucky","Harlan County, KY","Southeast",25566,"moreMore","Noncore",36.8569,-83.218
"1036",21097,120.985714285714,41.89081125,"Kentucky","Harrison County, KY","Southeast",18920,"moreMore","Noncore",38.4418,-84.3314
"1037",21099,80.1714285714286,16.82043375,"Kentucky","Hart County, KY","Southeast",19013,"lessMore","Noncore",37.2999,-85.8847
"1038",21101,140.257142857143,14.80803625,"Kentucky","Henderson County, KY","Southeast",44740,"moreMore","Medium Metro",37.7958,-87.573
"1039",21103,83.1571428571429,26.88801,"Kentucky","Henry County, KY","Southeast",16067,"moreMore","Noncore",38.4485,-85.1189
"1040",21105,94.5857142857143,11.9406875,"Kentucky","Hickman County, KY","Southeast",4364,"moreLess","Noncore",36.6781,-88.9762
"1041",21107,164.942857142857,19.62174125,"Kentucky","Hopkins County, KY","Southeast",44662,"moreMore","Micropolitan",37.3088,-87.5408
"1042",21109,53.2428571428571,21.2162925,"Kentucky","Jackson County, KY","Southeast",13340,"lessMore","Noncore",37.4198,-84.0058
"1043",21111,127.3,38.80556625,"Kentucky","Jefferson County, KY","Southeast",767452,"moreMore","Medium Metro",38.1872,-85.6591
"1044",21113,110.042857142857,34.76942625,"Kentucky","Jessamine County, KY","Southeast",54057,"moreMore","Medium Metro",37.8721,-84.5809
"1045",21115,247.5,34.84302375,"Kentucky","Johnson County, KY","Southeast",22002,"moreMore","Noncore",37.8466,-82.8315
"1046",21117,101.457142857143,54.9388425,"Kentucky","Kenton County, KY","Southeast",167949,"moreMore","Large Fringe Metro",38.9334,-84.5333
"1047",21119,72.6857142857143,54.08172125,"Kentucky","Knott County, KY","Southeast",14512,"lessMore","Noncore",37.354,-82.9541
"1048",21121,134.228571428571,37.87277125,"Kentucky","Knox County, KY","Southeast",31022,"moreMore","Noncore",36.8906,-83.854
"1049",21123,77.6285714285714,13.1741625,"Kentucky","Larue County, KY","Southeast",14431,"lessLess","Noncore",37.5458,-85.6979
"1050",21125,152.971428571429,24.41662,"Kentucky","Laurel County, KY","Southeast",61238,"moreMore","Noncore",37.1107,-84.1178
"1051",21127,180.057142857143,35.68250875,"Kentucky","Lawrence County, KY","Southeast",15436,"moreMore","Noncore",38.0679,-82.7348
"1052",21129,179.214285714286,47.8855925,"Kentucky","Lee County, KY","Southeast",7268,"moreMore","Noncore",37.5948,-83.7162
"1053",21131,209.357142857143,50.849585,"Kentucky","Leslie County, KY","Southeast",9637,"moreMore","Noncore",37.0941,-83.3811
"1054",21133,201.8,37.35348875,"Kentucky","Letcher County, KY","Southeast",21213,"moreMore","Noncore",37.1212,-82.8553
